"filename", "language", "XML", "Java", "comment", "blank", "total"
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\UIAPI\command\select\SelectorConfiguration.java", "Java", 0, 19, 0, 4, 23
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\UI\IUserInterface.java", "Java", 0, 5, 0, 2, 7
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\UI\impl\СonsoleUI\ConsoleUI.java", "Java", 0, 458, 5, 62, 525
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\UI\impl\СonsoleUI\Platform\Customization.java", "Java", 0, 46, 0, 13, 59
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\UI\impl\СonsoleUI\Platform\K32.java", "Java", 0, 7, 0, 2, 9
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\entity\Constant.java", "Java", 0, 17, 0, 3, 20
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\entity\Exemption.java", "Java", 0, 28, 0, 6, 34
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\entity\Income.java", "Java", 0, 61, 0, 14, 75
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\entity\Tax.java", "Java", 0, 50, 0, 10, 60
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\entity\User.java", "Java", 0, 68, 0, 20, 88
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\helper\ActionEvent.java", "Java", 0, 18, 0, 6, 24
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\helper\ReflectionGetter.java", "Java", 0, 56, 0, 11, 67
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\helper\StringableTable.java", "Java", 0, 123, 0, 24, 147
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\helper\UniComparator.java", "Java", 0, 31, 0, 9, 40
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\DependenciesInjector.java", "Java", 0, 16, 0, 5, 21
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\ICalculator.java", "Java", 0, 12, 0, 3, 15
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\IConsistencyService.java", "Java", 0, 13, 0, 2, 15
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\IConstantProvider.java", "Java", 0, 9, 0, 3, 12
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\ICreator.java", "Java", 0, 11, 0, 3, 14
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\IEssentials.java", "Java", 0, 5, 0, 2, 7
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\IExpressionEvaluator.java", "Java", 0, 9, 0, 3, 12
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\IIdentityService.java", "Java", 0, 15, 0, 2, 17
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\ISelector.java", "Java", 0, 20, 0, 2, 22
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\IWriter.java", "Java", 0, 6, 0, 2, 8
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\impl\Calculator.java", "Java", 0, 74, 0, 13, 87
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\impl\ConsistencyService.java", "Java", 0, 158, 0, 21, 179
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\impl\ConstantProvider.java", "Java", 0, 78, 0, 11, 89
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\impl\CreatorService.java", "Java", 0, 69, 0, 12, 81
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\impl\ExpressionEvaluator.java", "Java", 0, 95, 0, 13, 108
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\impl\IdentityService.java", "Java", 0, 108, 0, 22, 130
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\impl\Selector.java", "Java", 0, 373, 0, 101, 474
"e:\ProjectCODE\PPLabs\LabCPX\src\main\java\com\labs\core\service\module\ServiceConfigModule.java", "Java", 0, 29, 0, 4, 33
"e:\ProjectCODE\PPLabs\LabCPX\src\main\resources\com\labs\core\entity\Constant.hbm.xml", "XML", 10, 0, 0, 0, 10
"e:\ProjectCODE\PPLabs\LabCPX\src\main\resources\com\labs\core\entity\Exemption.hbm.xml", "XML", 13, 0, 0, 1, 14
"e:\ProjectCODE\PPLabs\LabCPX\src\main\resources\com\labs\core\entity\Income.hbm.xml", "XML", 18, 0, 0, 1, 19
"e:\ProjectCODE\PPLabs\LabCPX\src\main\resources\com\labs\core\entity\Tax.hbm.xml", "XML", 16, 0, 0, 1, 17
"e:\ProjectCODE\PPLabs\LabCPX\src\main\resources\com\labs\core\entity\User.hbm.xml", "XML", 21, 0, 0, 2, 23
"e:\ProjectCODE\PPLabs\LabCPX\src\main\resources\hibernate.cfg.xml", "XML", 18, 0, 0, 1, 19
"Total", "-", 221, 2491, 9, 523, 3244
